,x,y,color
24364,24,29,#F81894
24365,61,44,#26f7fd
24366,69,71,#FFFF00
24367,24,29,#F81894
24368,61,44,#26f7fd
24369,69,71,#FFFF00
24370,24,29,#F81894
24371,61,43,#26f7fd
24372,69,72,#FFFF00
24373,24,29,#F81894
24374,61,43,#26f7fd
24375,69,72,#FFFF00
24376,24,29,#F81894
24377,61,42,#26f7fd
24378,69,72,#FFFF00
24379,24,29,#F81894
24380,61,42,#26f7fd
24381,69,73,#FFFF00
24382,24,29,#F81894
24383,61,42,#26f7fd
24384,69,73,#FFFF00
24385,24,29,#F81894
24386,61,42,#26f7fd
24387,69,73,#FFFF00
24388,24,29,#F81894
24389,61,42,#26f7fd
24390,69,74,#FFFF00
24391,24,29,#F81894
24392,60,42,#26f7fd
24393,69,74,#FFFF00
24394,24,29,#F81894
24395,60,41,#26f7fd
24396,69,74,#FFFF00
24397,24,29,#F81894
24398,61,42,#26f7fd
24399,69,74,#FFFF00
24400,24,29,#F81894
24401,61,42,#26f7fd
24402,69,75,#FFFF00
24403,24,29,#F81894
24404,61,42,#26f7fd
24405,69,75,#FFFF00
24406,24,29,#F81894
24407,61,42,#26f7fd
24408,70,75,#FFFF00
24409,24,29,#F81894
24410,61,43,#26f7fd
24411,70,76,#FFFF00
24412,24,29,#F81894
24413,61,43,#26f7fd
24414,70,76,#FFFF00
24415,24,29,#F81894
24416,60,43,#26f7fd
24417,70,76,#FFFF00
24418,24,29,#F81894
24419,60,42,#26f7fd
24420,70,77,#FFFF00
24421,24,29,#F81894
24422,60,42,#26f7fd
24423,70,77,#FFFF00
24424,24,29,#F81894
24425,60,42,#26f7fd
24426,70,77,#FFFF00
24427,24,29,#F81894
24428,59,41,#26f7fd
24429,70,78,#FFFF00
24430,24,29,#F81894
24431,59,41,#26f7fd
24432,70,78,#FFFF00
24433,24,29,#F81894
24434,59,41,#26f7fd
24435,70,78,#FFFF00
24436,24,29,#F81894
24437,59,40,#26f7fd
24438,70,78,#FFFF00
24439,24,29,#F81894
24440,59,40,#26f7fd
24441,70,79,#FFFF00
24442,24,29,#F81894
24443,58,40,#26f7fd
24444,70,79,#FFFF00
24445,24,29,#F81894
24446,58,40,#26f7fd
24447,70,79,#FFFF00
24448,24,29,#F81894
24449,58,39,#26f7fd
24450,70,80,#FFFF00
24451,24,29,#F81894
24452,57,39,#26f7fd
24453,70,80,#FFFF00
24454,24,29,#F81894
24455,57,39,#26f7fd
24456,70,80,#FFFF00
24457,24,29,#F81894
24458,57,38,#26f7fd
24459,70,81,#FFFF00
24460,24,29,#F81894
24461,57,38,#26f7fd
24462,70,81,#FFFF00
24463,24,29,#F81894
24464,57,38,#26f7fd
24465,70,81,#FFFF00
24466,24,29,#F81894
24467,57,38,#26f7fd
24468,70,81,#FFFF00
24469,24,29,#F81894
24470,58,38,#26f7fd
24471,70,82,#FFFF00
24472,24,29,#F81894
24473,58,38,#26f7fd
24474,70,82,#FFFF00
24475,24,29,#F81894
24476,59,38,#26f7fd
24477,70,83,#FFFF00
24478,24,29,#F81894
24479,59,38,#26f7fd
24480,70,83,#FFFF00
24481,24,29,#F81894
24482,60,38,#26f7fd
24483,70,83,#FFFF00
24484,24,29,#F81894
24485,60,38,#26f7fd
24486,70,83,#FFFF00
24487,24,29,#F81894
24488,60,38,#26f7fd
24489,70,84,#FFFF00
24490,24,29,#F81894
24491,60,38,#26f7fd
24492,70,84,#FFFF00
24493,24,29,#F81894
24494,61,38,#26f7fd
24495,70,84,#FFFF00
24496,24,29,#F81894
24497,61,38,#26f7fd
24498,70,85,#FFFF00
24499,24,29,#F81894
24500,61,38,#26f7fd
24501,70,85,#FFFF00
24502,24,29,#F81894
24503,62,38,#26f7fd
24504,70,85,#FFFF00
24505,24,29,#F81894
24506,62,38,#26f7fd
24507,70,85,#FFFF00
24508,24,29,#F81894
24509,63,39,#26f7fd
24510,70,86,#FFFF00
24511,24,29,#F81894
24512,63,39,#26f7fd
24513,70,86,#FFFF00
24514,24,29,#F81894
24515,63,39,#26f7fd
24516,70,86,#FFFF00
24517,24,29,#F81894
24518,64,39,#26f7fd
24519,70,87,#FFFF00
24520,24,29,#F81894
24521,64,39,#26f7fd
24522,70,87,#FFFF00
24523,24,29,#F81894
24524,65,39,#26f7fd
24525,70,87,#FFFF00
24526,24,29,#F81894
24527,65,39,#26f7fd
24528,70,88,#FFFF00
24529,24,29,#F81894
24530,66,39,#26f7fd
24531,70,88,#FFFF00
24532,24,29,#F81894
24533,66,39,#26f7fd
24534,70,88,#FFFF00
24535,24,29,#F81894
24536,66,39,#26f7fd
24537,70,89,#FFFF00
24538,24,29,#F81894
24539,66,39,#26f7fd
24540,70,89,#FFFF00
24541,24,29,#F81894
24542,66,39,#26f7fd
24543,70,89,#FFFF00
24544,24,29,#F81894
24545,66,39,#26f7fd
24546,70,90,#FFFF00
24547,24,29,#F81894
24548,66,39,#26f7fd
24549,70,90,#FFFF00
24550,24,29,#F81894
24551,66,39,#26f7fd
24552,70,90,#FFFF00
24553,24,29,#F81894
24554,66,39,#26f7fd
24555,70,90,#FFFF00
24556,24,29,#F81894
24557,66,39,#26f7fd
24558,70,91,#FFFF00
24559,24,29,#F81894
24560,65,39,#26f7fd
24561,70,91,#FFFF00
24562,24,29,#F81894
24563,65,39,#26f7fd
24564,70,91,#FFFF00
24565,24,29,#F81894
24566,65,39,#26f7fd
24567,70,92,#FFFF00
24568,24,29,#F81894
24569,64,40,#26f7fd
24570,70,92,#FFFF00
24571,24,29,#F81894
24572,64,40,#26f7fd
24573,70,92,#FFFF00
24574,24,29,#F81894
24575,63,40,#26f7fd
24576,70,93,#FFFF00
24577,24,29,#F81894
24578,63,40,#26f7fd
24579,70,93,#FFFF00
24580,24,29,#F81894
24581,63,40,#26f7fd
24582,70,93,#FFFF00
24583,24,29,#F81894
24584,62,40,#26f7fd
24585,70,94,#FFFF00
24586,24,29,#F81894
24587,62,41,#26f7fd
24588,70,94,#FFFF00
24589,24,29,#F81894
24590,62,41,#26f7fd
24591,70,94,#FFFF00
24592,24,29,#F81894
24593,62,42,#26f7fd
24594,70,95,#FFFF00
24595,24,29,#F81894
24596,62,42,#26f7fd
24597,70,95,#FFFF00
24598,24,29,#F81894
24599,61,42,#26f7fd
24600,70,95,#FFFF00
24601,24,29,#F81894
24602,61,43,#26f7fd
24603,70,95,#FFFF00
24604,24,29,#F81894
24605,61,43,#26f7fd
24606,70,96,#FFFF00
24607,24,29,#F81894
24608,61,44,#26f7fd
24609,70,96,#FFFF00
24610,24,29,#F81894
24611,60,44,#26f7fd
24612,70,96,#FFFF00
24613,24,29,#F81894
24614,60,44,#26f7fd
24615,70,97,#FFFF00
24616,24,29,#F81894
24617,60,45,#26f7fd
24618,70,97,#FFFF00
24619,24,29,#F81894
24620,60,45,#26f7fd
24621,70,97,#FFFF00
24622,24,29,#F81894
24623,60,46,#26f7fd
24624,70,98,#FFFF00
24625,24,29,#F81894
24626,60,46,#26f7fd
24627,70,98,#FFFF00
24628,24,29,#F81894
24629,60,46,#26f7fd
24630,70,98,#FFFF00
24631,24,29,#F81894
24632,59,47,#26f7fd
24633,70,98,#FFFF00
24634,24,29,#F81894
24635,59,47,#26f7fd
24636,70,99,#FFFF00
24637,24,29,#F81894
24638,59,47,#26f7fd
24639,70,99,#FFFF00
24640,24,29,#F81894
24641,59,47,#26f7fd
24642,70,100,#FFFF00
24643,24,29,#F81894
24644,59,47,#26f7fd
24645,70,100,#FFFF00
24646,24,29,#F81894
24647,59,47,#26f7fd
24648,70,100,#FFFF00
24649,24,29,#F81894
24650,59,47,#26f7fd
24651,70,100,#FFFF00
24652,24,29,#F81894
24653,59,47,#26f7fd
24654,70,101,#FFFF00
24655,24,29,#F81894
24656,59,47,#26f7fd
24657,70,101,#FFFF00
24658,24,29,#F81894
24659,59,47,#26f7fd
24660,70,101,#FFFF00
24661,24,29,#F81894
24662,59,47,#26f7fd
24663,70,102,#FFFF00
24664,24,29,#F81894
24665,59,47,#26f7fd
24666,70,102,#FFFF00
24667,24,29,#F81894
24668,60,47,#26f7fd
24669,70,102,#FFFF00
24670,24,29,#F81894
24671,60,47,#26f7fd
24672,70,103,#FFFF00
24673,24,29,#F81894
24674,60,47,#26f7fd
24675,70,103,#FFFF00
24676,24,29,#F81894
24677,61,47,#26f7fd
24678,70,103,#FFFF00
24679,24,29,#F81894
24680,61,46,#26f7fd
24681,70,103,#FFFF00
24682,24,29,#F81894
24683,61,46,#26f7fd
24684,70,104,#FFFF00
24685,24,29,#F81894
24686,61,46,#26f7fd
24687,70,104,#FFFF00
24688,24,29,#F81894
24689,61,46,#26f7fd
24690,70,104,#FFFF00
24691,24,29,#F81894
24692,61,45,#26f7fd
24693,70,105,#FFFF00
24694,24,29,#F81894
24695,61,45,#26f7fd
24696,70,105,#FFFF00
24697,24,29,#F81894
24698,61,45,#26f7fd
24699,70,105,#FFFF00
24700,24,29,#F81894
24701,61,45,#26f7fd
24702,70,106,#FFFF00
24703,24,29,#F81894
24704,61,46,#26f7fd
24705,70,106,#FFFF00
24706,24,29,#F81894
24707,61,46,#26f7fd
24708,70,106,#FFFF00
24709,24,29,#F81894
24710,62,46,#26f7fd
24711,70,107,#FFFF00
24712,24,29,#F81894
24713,62,46,#26f7fd
24714,70,107,#FFFF00
24715,24,29,#F81894
24716,62,46,#26f7fd
24717,70,107,#FFFF00
24718,24,29,#F81894
24719,63,46,#26f7fd
24720,70,108,#FFFF00
24721,24,29,#F81894
24722,63,46,#26f7fd
24723,70,108,#FFFF00
24724,24,29,#F81894
24725,63,46,#26f7fd
24726,70,108,#FFFF00
24727,24,29,#F81894
24728,63,46,#26f7fd
24729,70,108,#FFFF00
24730,24,29,#F81894
24731,63,46,#26f7fd
24732,70,109,#FFFF00
24733,24,29,#F81894
24734,63,46,#26f7fd
24735,70,109,#FFFF00
24736,24,29,#F81894
24737,63,46,#26f7fd
24738,70,109,#FFFF00
24739,24,29,#F81894
24740,63,47,#26f7fd
24741,70,110,#FFFF00
24742,24,29,#F81894
24743,63,47,#26f7fd
24744,70,110,#FFFF00
24745,24,29,#F81894
24746,63,47,#26f7fd
24747,70,110,#FFFF00
24748,24,29,#F81894
24749,63,47,#26f7fd
24750,70,111,#FFFF00
24751,24,29,#F81894
24752,63,47,#26f7fd
24753,70,111,#FFFF00
24754,24,29,#F81894
24755,63,47,#26f7fd
24756,70,111,#FFFF00
24757,24,29,#F81894
24758,63,47,#26f7fd
24759,70,112,#FFFF00
24760,24,29,#F81894
24761,63,47,#26f7fd
24762,70,112,#FFFF00
24763,24,29,#F81894
24764,63,47,#26f7fd
24765,70,112,#FFFF00
24766,24,29,#F81894
24767,63,47,#26f7fd
24768,70,112,#FFFF00
24769,24,29,#F81894
24770,63,47,#26f7fd
24771,70,113,#FFFF00
24772,24,29,#F81894
24773,63,47,#26f7fd
24774,70,113,#FFFF00
24775,24,29,#F81894
24776,63,47,#26f7fd
24777,70,113,#FFFF00
24778,24,29,#F81894
24779,63,47,#26f7fd
24780,70,114,#FFFF00
24781,24,29,#F81894
24782,63,47,#26f7fd
24783,70,114,#FFFF00
24784,24,29,#F81894
24785,63,47,#26f7fd
24786,70,114,#FFFF00
24787,24,29,#F81894
24788,63,47,#26f7fd
24789,70,115,#FFFF00
24790,24,29,#F81894
24791,63,47,#26f7fd
24792,71,115,#FFFF00
24793,24,29,#F81894
24794,63,47,#26f7fd
24795,71,115,#FFFF00
24796,24,29,#F81894
24797,63,47,#26f7fd
24798,71,116,#FFFF00
24799,24,29,#F81894
24800,63,47,#26f7fd
24801,71,116,#FFFF00
24802,24,29,#F81894
24803,63,47,#26f7fd
24804,71,116,#FFFF00
24805,24,29,#F81894
24806,63,47,#26f7fd
24807,71,117,#FFFF00
24808,24,29,#F81894
24809,63,47,#26f7fd
24810,71,117,#FFFF00
24811,24,29,#F81894
24812,63,47,#26f7fd
24813,71,117,#FFFF00
24814,24,29,#F81894
24815,63,47,#26f7fd
24816,71,117,#FFFF00
24817,24,29,#F81894
24818,63,47,#26f7fd
24819,71,118,#FFFF00
24820,24,29,#F81894
24821,63,47,#26f7fd
24822,71,118,#FFFF00
24823,24,29,#F81894
24824,63,47,#26f7fd
24825,71,118,#FFFF00
24826,24,29,#F81894
24827,63,47,#26f7fd
24828,71,119,#FFFF00
24829,24,29,#F81894
24830,63,47,#26f7fd
24831,71,119,#FFFF00
24832,24,29,#F81894
24833,63,47,#26f7fd
24834,71,119,#FFFF00
24835,24,29,#F81894
24836,63,47,#26f7fd
24837,71,120,#FFFF00
24838,24,29,#F81894
24839,63,47,#26f7fd
24840,71,120,#FFFF00
24841,24,29,#F81894
24842,63,47,#26f7fd
24843,71,120,#FFFF00
24844,24,29,#F81894
24845,63,47,#26f7fd
24846,71,121,#FFFF00
24847,24,29,#F81894
24848,63,47,#26f7fd
24849,71,121,#FFFF00
24850,24,29,#F81894
24851,63,47,#26f7fd
24852,71,121,#FFFF00
24853,24,29,#F81894
24854,63,47,#26f7fd
24855,71,121,#FFFF00
24856,24,29,#F81894
24857,63,47,#26f7fd
24858,71,122,#FFFF00
24859,24,29,#F81894
24860,63,47,#26f7fd
24861,71,122,#FFFF00
24862,24,29,#F81894
24863,63,47,#26f7fd
24864,71,122,#FFFF00
24865,24,29,#F81894
24866,63,47,#26f7fd
24867,71,123,#FFFF00
24868,24,29,#F81894
24869,63,47,#26f7fd
24870,71,123,#FFFF00
24871,24,29,#F81894
24872,63,47,#26f7fd
24873,71,123,#FFFF00
24874,24,29,#F81894
24875,63,47,#26f7fd
24876,72,124,#FFFF00
24877,24,29,#F81894
24878,63,47,#26f7fd
24879,72,124,#FFFF00
24880,24,29,#F81894
24881,63,47,#26f7fd
24882,72,124,#FFFF00
24883,24,29,#F81894
24884,63,47,#26f7fd
24885,72,125,#FFFF00
24886,24,29,#F81894
24887,63,47,#26f7fd
24888,72,125,#FFFF00
24889,24,29,#F81894
24890,63,47,#26f7fd
24891,72,125,#FFFF00
24892,24,29,#F81894
24893,63,47,#26f7fd
24894,72,126,#FFFF00
24895,24,29,#F81894
24896,63,47,#26f7fd
24897,72,126,#FFFF00
24898,24,29,#F81894
24899,63,47,#26f7fd
24900,72,126,#FFFF00
24901,24,29,#F81894
24902,63,47,#26f7fd
24903,72,126,#FFFF00
24904,24,29,#F81894
24905,63,47,#26f7fd
24906,72,126,#FFFF00
24907,24,29,#F81894
24908,63,47,#26f7fd
24909,72,125,#FFFF00
24910,24,29,#F81894
24911,63,47,#26f7fd
24912,72,125,#FFFF00
24913,24,29,#F81894
24914,63,47,#26f7fd
24915,72,125,#FFFF00
24916,24,29,#F81894
24917,63,47,#26f7fd
24918,72,124,#FFFF00
24919,24,29,#F81894
24920,63,47,#26f7fd
24921,72,124,#FFFF00
24922,24,29,#F81894
24923,63,47,#26f7fd
24924,72,124,#FFFF00
24925,24,29,#F81894
24926,63,47,#26f7fd
24927,72,123,#FFFF00
24928,24,29,#F81894
24929,63,47,#26f7fd
24930,72,123,#FFFF00
24931,24,29,#F81894
24932,63,47,#26f7fd
24933,72,123,#FFFF00
24934,24,29,#F81894
24935,63,47,#26f7fd
24936,71,123,#FFFF00
24937,24,29,#F81894
24938,63,47,#26f7fd
24939,71,122,#FFFF00
24940,24,29,#F81894
24941,63,47,#26f7fd
24942,71,122,#FFFF00
24943,24,29,#F81894
24944,63,47,#26f7fd
24945,71,122,#FFFF00
24946,24,29,#F81894
24947,63,47,#26f7fd
24948,71,122,#FFFF00
24949,24,29,#F81894
24950,63,47,#26f7fd
24951,71,121,#FFFF00
24952,24,29,#F81894
24953,63,47,#26f7fd
24954,71,121,#FFFF00
24955,24,29,#F81894
24956,63,47,#26f7fd
24957,71,121,#FFFF00
24958,24,29,#F81894
24959,63,47,#26f7fd
24960,71,120,#FFFF00
24961,24,29,#F81894
24962,63,47,#26f7fd
24963,71,120,#FFFF00
24964,24,29,#F81894
24965,63,47,#26f7fd
24966,71,120,#FFFF00
24967,24,29,#F81894
24968,63,47,#26f7fd
24969,71,120,#FFFF00
24970,24,29,#F81894
24971,63,47,#26f7fd
24972,71,119,#FFFF00
24973,24,29,#F81894
24974,63,47,#26f7fd
24975,71,119,#FFFF00
24976,24,29,#F81894
24977,63,47,#26f7fd
24978,70,119,#FFFF00
24979,24,29,#F81894
24980,63,47,#26f7fd
24981,70,118,#FFFF00
24982,24,29,#F81894
24983,63,47,#26f7fd
24984,70,118,#FFFF00
24985,24,29,#F81894
24986,63,47,#26f7fd
24987,70,118,#FFFF00
24988,24,29,#F81894
24989,63,47,#26f7fd
24990,70,117,#FFFF00
24991,24,29,#F81894
24992,63,46,#26f7fd
24993,70,117,#FFFF00
24994,24,29,#F81894
24995,63,46,#26f7fd
24996,70,117,#FFFF00
24997,24,29,#F81894
24998,63,46,#26f7fd
24999,70,116,#FFFF00
25000,24,29,#F81894
25001,62,46,#26f7fd
25002,70,116,#FFFF00
25003,24,29,#F81894
25004,62,46,#26f7fd
25005,70,116,#FFFF00
25006,24,29,#F81894
25007,61,46,#26f7fd
25008,70,116,#FFFF00
25009,24,29,#F81894
25010,61,46,#26f7fd
25011,70,115,#FFFF00
25012,24,29,#F81894
25013,61,46,#26f7fd
25014,70,115,#FFFF00
25015,24,29,#F81894
25016,60,46,#26f7fd
25017,70,115,#FFFF00
25018,24,29,#F81894
25019,60,46,#26f7fd
25020,70,114,#FFFF00
25021,24,29,#F81894
25022,59,46,#26f7fd
25023,70,114,#FFFF00
25024,24,29,#F81894
25025,59,47,#26f7fd
25026,70,114,#FFFF00
25027,24,29,#F81894
25028,59,47,#26f7fd
25029,70,113,#FFFF00
25030,24,29,#F81894
25031,60,47,#26f7fd
25032,71,113,#FFFF00
25033,24,29,#F81894
25034,60,47,#26f7fd
25035,71,113,#FFFF00
25036,24,29,#F81894
25037,60,47,#26f7fd
25038,71,113,#FFFF00
25039,24,29,#F81894
25040,60,48,#26f7fd
25041,71,112,#FFFF00
25042,24,29,#F81894
25043,60,48,#26f7fd
25044,71,112,#FFFF00
25045,24,29,#F81894
25046,60,48,#26f7fd
25047,71,112,#FFFF00
25048,24,29,#F81894
25049,60,49,#26f7fd
25050,71,111,#FFFF00
25051,24,29,#F81894
25052,60,49,#26f7fd
25053,71,111,#FFFF00
25054,24,29,#F81894
25055,60,50,#26f7fd
25056,70,111,#FFFF00
25057,24,29,#F81894
25058,60,50,#26f7fd
25059,70,110,#FFFF00
25060,24,29,#F81894
25061,60,50,#26f7fd
25062,70,110,#FFFF00
25063,24,29,#F81894
25064,60,50,#26f7fd
25065,70,110,#FFFF00
25066,24,29,#F81894
25067,60,51,#26f7fd
25068,70,110,#FFFF00
25069,24,29,#F81894
25070,60,51,#26f7fd
25071,70,109,#FFFF00
25072,24,29,#F81894
25073,60,51,#26f7fd
25074,70,109,#FFFF00
25075,24,29,#F81894
25076,60,52,#26f7fd
25077,70,108,#FFFF00
25078,24,29,#F81894
25079,60,52,#26f7fd
25080,70,108,#FFFF00
25081,24,29,#F81894
25082,60,53,#26f7fd
25083,70,108,#FFFF00
25084,24,29,#F81894
25085,60,53,#26f7fd
25086,70,108,#FFFF00
25087,24,29,#F81894
25088,60,53,#26f7fd
25089,70,107,#FFFF00
25090,24,29,#F81894
25091,60,54,#26f7fd
25092,70,107,#FFFF00
25093,24,29,#F81894
25094,60,54,#26f7fd
25095,70,107,#FFFF00
25096,24,29,#F81894
25097,60,55,#26f7fd
25098,70,106,#FFFF00
25099,24,29,#F81894
25100,60,55,#26f7fd
25101,70,106,#FFFF00
25102,24,29,#F81894
25103,60,56,#26f7fd
25104,70,106,#FFFF00
25105,24,29,#F81894
25106,61,56,#26f7fd
25107,70,106,#FFFF00
25108,24,29,#F81894
25109,61,56,#26f7fd
25110,70,105,#FFFF00
25111,24,29,#F81894
25112,61,57,#26f7fd
25113,70,105,#FFFF00
25114,24,29,#F81894
25115,62,57,#26f7fd
25116,70,105,#FFFF00
25117,24,29,#F81894
25118,62,57,#26f7fd
25119,70,104,#FFFF00
25120,24,29,#F81894
25121,62,57,#26f7fd
25122,70,104,#FFFF00
25123,24,29,#F81894
25124,63,58,#26f7fd
25125,69,104,#FFFF00
25126,24,29,#F81894
25127,63,58,#26f7fd
25128,69,103,#FFFF00
25129,24,29,#F81894
25130,63,58,#26f7fd
25131,69,103,#FFFF00
25132,24,29,#F81894
25133,64,58,#26f7fd
25134,69,103,#FFFF00
25135,24,29,#F81894
25136,64,58,#26f7fd
25137,69,102,#FFFF00
25138,24,29,#F81894
25139,65,58,#26f7fd
25140,70,102,#FFFF00
25141,24,29,#F81894
25142,65,58,#26f7fd
25143,70,102,#FFFF00
25144,24,29,#F81894
25145,66,58,#26f7fd
25146,70,102,#FFFF00
25147,24,29,#F81894
25148,66,57,#26f7fd
25149,70,101,#FFFF00
25150,24,29,#F81894
25151,67,57,#26f7fd
25152,70,101,#FFFF00
25153,24,29,#F81894
25154,67,57,#26f7fd
25155,70,101,#FFFF00
25156,24,29,#F81894
25157,67,57,#26f7fd
25158,70,101,#FFFF00
25159,24,29,#F81894
25160,68,57,#26f7fd
25161,70,100,#FFFF00
25162,24,29,#F81894
25163,68,56,#26f7fd
25164,70,100,#FFFF00
25165,24,29,#F81894
25166,68,56,#26f7fd
25167,70,100,#FFFF00
25168,24,29,#F81894
25169,68,56,#26f7fd
25170,70,99,#FFFF00
25171,24,29,#F81894
25172,69,55,#26f7fd
25173,71,99,#FFFF00
25174,24,29,#F81894
25175,69,55,#26f7fd
25176,71,99,#FFFF00
25177,24,29,#F81894
25178,69,54,#26f7fd
25179,71,99,#FFFF00
25180,24,29,#F81894
25181,69,54,#26f7fd
25182,71,98,#FFFF00
25183,24,29,#F81894
25184,69,53,#26f7fd
25185,71,98,#FFFF00
25186,24,29,#F81894
25187,69,53,#26f7fd
25188,70,98,#FFFF00
25189,24,29,#F81894
25190,69,53,#26f7fd
25191,70,98,#FFFF00
25192,24,29,#F81894
25193,69,52,#26f7fd
25194,70,97,#FFFF00
25195,24,29,#F81894
25196,69,52,#26f7fd
25197,70,97,#FFFF00
25198,24,29,#F81894
25199,69,51,#26f7fd
25200,70,97,#FFFF00
25201,24,29,#F81894
25202,69,51,#26f7fd
25203,70,96,#FFFF00
25204,24,29,#F81894
25205,69,50,#26f7fd
25206,70,96,#FFFF00
25207,24,29,#F81894
25208,69,50,#26f7fd
25209,70,96,#FFFF00
25210,24,29,#F81894
25211,68,49,#26f7fd
25212,70,95,#FFFF00
25213,24,29,#F81894
25214,68,49,#26f7fd
25215,70,95,#FFFF00
25216,24,29,#F81894
25217,69,49,#26f7fd
25218,70,95,#FFFF00
25219,24,29,#F81894
25220,69,48,#26f7fd
25221,70,94,#FFFF00
25222,24,29,#F81894
25223,69,48,#26f7fd
25224,70,94,#FFFF00
25225,24,29,#F81894
25226,69,48,#26f7fd
25227,70,94,#FFFF00
25228,24,29,#F81894
25229,70,47,#26f7fd
25230,70,93,#FFFF00
25231,24,29,#F81894
25232,70,47,#26f7fd
25233,70,93,#FFFF00
25234,24,29,#F81894
25235,70,46,#26f7fd
25236,70,93,#FFFF00
25237,24,29,#F81894
25238,70,46,#26f7fd
25239,70,93,#FFFF00
25240,24,29,#F81894
25241,70,46,#26f7fd
25242,70,92,#FFFF00
25243,24,29,#F81894
25244,70,45,#26f7fd
25245,70,92,#FFFF00
25246,24,29,#F81894
25247,70,45,#26f7fd
25248,70,92,#FFFF00
25249,24,29,#F81894
25250,69,44,#26f7fd
25251,70,91,#FFFF00
25252,24,29,#F81894
25253,69,44,#26f7fd
25254,70,91,#FFFF00
25255,24,29,#F81894
25256,69,43,#26f7fd
25257,70,91,#FFFF00
25258,24,29,#F81894
25259,69,43,#26f7fd
25260,70,90,#FFFF00
25261,24,29,#F81894
25262,69,42,#26f7fd
25263,70,90,#FFFF00
25264,24,29,#F81894
25265,69,42,#26f7fd
25266,70,90,#FFFF00
25267,24,29,#F81894
25268,69,42,#26f7fd
25269,70,90,#FFFF00
25270,24,29,#F81894
25271,69,41,#26f7fd
25272,70,89,#FFFF00
25273,24,29,#F81894
25274,69,41,#26f7fd
25275,70,89,#FFFF00
25276,24,29,#F81894
25277,69,40,#26f7fd
25278,70,89,#FFFF00
25279,24,29,#F81894
25280,69,40,#26f7fd
25281,70,88,#FFFF00
25282,24,29,#F81894
25283,69,39,#26f7fd
25284,70,88,#FFFF00
25285,24,29,#F81894
25286,69,39,#26f7fd
25287,70,88,#FFFF00
25288,24,29,#F81894
25289,69,39,#26f7fd
25290,70,87,#FFFF00
25291,24,29,#F81894
25292,69,38,#26f7fd
25293,70,87,#FFFF00
25294,24,29,#F81894
25295,68,38,#26f7fd
25296,70,87,#FFFF00
25297,24,29,#F81894
25298,69,37,#26f7fd
25299,71,87,#FFFF00
25300,24,28,#F81894
25301,69,37,#26f7fd
25302,71,86,#FFFF00
25303,24,28,#F81894
25304,69,36,#26f7fd
25305,71,86,#FFFF00
25306,24,28,#F81894
25307,69,36,#26f7fd
25308,71,86,#FFFF00
25309,24,27,#F81894
25310,69,35,#26f7fd
25311,71,85,#FFFF00
25312,24,27,#F81894
25313,69,35,#26f7fd
25314,71,85,#FFFF00
25315,24,26,#F81894
25316,69,35,#26f7fd
25317,71,85,#FFFF00
25318,24,25,#F81894
25319,70,35,#26f7fd
25320,71,84,#FFFF00
25321,24,25,#F81894
25322,70,34,#26f7fd
25323,70,84,#FFFF00
25324,24,23,#F81894
25325,71,34,#26f7fd
25326,70,84,#FFFF00
25327,24,22,#F81894
25328,71,34,#26f7fd
25329,70,83,#FFFF00
25330,24,22,#F81894
25331,71,33,#26f7fd
25332,70,83,#FFFF00
25333,24,20,#F81894
25334,71,33,#26f7fd
25335,70,83,#FFFF00
25336,24,20,#F81894
25337,72,33,#26f7fd
25338,70,83,#FFFF00
25339,24,19,#F81894
25340,72,33,#26f7fd
25341,70,82,#FFFF00
25342,24,17,#F81894
25343,72,32,#26f7fd
25344,70,82,#FFFF00
25345,24,16,#F81894
25346,72,32,#26f7fd
25347,70,82,#FFFF00
25348,24,16,#F81894
25349,72,31,#26f7fd
25350,70,81,#FFFF00
25351,24,15,#F81894
25352,72,31,#26f7fd
25353,70,81,#FFFF00
25354,24,13,#F81894
25355,72,31,#26f7fd
25356,70,81,#FFFF00
25357,24,13,#F81894
25358,72,31,#26f7fd
25359,70,80,#FFFF00
25360,24,12,#F81894
25361,72,31,#26f7fd
25362,70,80,#FFFF00
25363,24,11,#F81894
25364,72,31,#26f7fd
25365,70,80,#FFFF00
25366,24,8,#F81894
25367,72,31,#26f7fd
25368,70,80,#FFFF00
25369,24,7,#F81894
25370,72,31,#26f7fd
25371,70,79,#FFFF00
25372,24,6,#F81894
25373,72,31,#26f7fd
25374,70,79,#FFFF00
25375,24,5,#F81894
25376,72,31,#26f7fd
25377,70,79,#FFFF00
25378,24,4,#F81894
25379,72,32,#26f7fd
25380,70,78,#FFFF00
25381,24,3,#F81894
25382,72,32,#26f7fd
25383,70,78,#FFFF00
25384,24,2,#F81894
25385,71,32,#26f7fd
25386,70,78,#FFFF00
25387,24,1,#F81894
25388,71,33,#26f7fd
25389,70,77,#FFFF00
25390,24,0,#F81894
25391,71,33,#26f7fd
25392,70,77,#FFFF00
25393,24,0,#F81894
25394,71,33,#26f7fd
25395,70,77,#FFFF00
25396,24,0,#F81894
25397,70,34,#26f7fd
25398,70,76,#FFFF00
25399,24,-1,#F81894
25400,70,34,#26f7fd
25401,70,76,#FFFF00
25402,24,-2,#F81894
25403,70,34,#26f7fd
25404,70,76,#FFFF00
25405,24,-2,#F81894
25406,70,35,#26f7fd
25407,70,75,#FFFF00
25408,24,-2,#F81894
25409,70,35,#26f7fd
25410,70,75,#FFFF00
25411,24,-3,#F81894
25412,70,36,#26f7fd
